-2.694106604264648016e-04,-1.665541744839141248e-04,7.905968236616201818e-05,2.685956378061857947e-04,7.410938512258667178e-05,-4.299158783802554734e-04,-7.926324484190367216e-05,-5.113233663865083146e-04,7.792133503459597441e-05,1.698030402126125100e-04
-6.115605587449095314e-04,3.572725826522228599e-04,4.350899263150370937e-04,1.060684669557950639e-03,-5.142428031496644372e-04,-2.823060303191770909e-04,2.629924226229054542e-04,-2.226901040001952531e-04,-1.484135720044086183e-04,-6.314135643284213891e-04
6.153477922709355995e-05,-1.178890764659972294e-05,-4.505124996256590136e-04,-2.265951577151488104e-05,-3.573522956453031776e-04,1.409100937023350395e-04,5.343432218060849498e-04,-2.219757685862363097e-04,-5.790606636139648345e-04,2.532462785343395756e-04
3.632108130307207510e-04,-1.486177033599609624e-04,-4.790608016787235249e-04,-3.477213978105241597e-04,-7.019442288733510711e-05,1.401634497500863549e-04,2.776975158971233958e-04,-6.108659105158885296e-04,-4.564292282610548637e-04,3.504101946355433605e-04
6.015766319846467319e-04,1.064139358932940415e-04,-6.673875337966226522e-04,-1.681398306316382433e-04,6.435041118518954051e-05,1.011228911955694204e-03,2.492590290907174041e-04,-9.366264592697370146e-04,-3.316213373739819296e-04,-3.802909281103574271e-04
1.264158398905895764e-03,-3.364093331577380753e-04,2.460310395202926540e-04,-2.482612664869779384e-04,2.320749675692919411e-04,4.898781056613169503e-04,-1.567379691921387628e-04,6.322026627471206408e-04,2.058910298906434656e-04,1.943161056206778542e-04
-3.159546980413994945e-04,-2.105289670808734720e-04,4.106078714138718415e-04,-1.089037846425007072e-03,5.146602070689481516e-04,8.931272532532896118e-05,1.706356941766872784e-04,-1.695232418729499555e-04,-1.922587774432310504e-04,-1.196789043124653564e-05
-1.501500434779243763e-04,2.909625974421479696e-04,-3.036670330676687524e-04,-4.235536834687097575e-04,2.733893413154885889e-04,-1.014612592469369432e-04,8.607423225341794383e-05,-3.154811851737955651e-04,5.332163500792953988e-04,-5.278458559185083632e-04
-3.879999703945960954e-04,-2.012190836460821524e-04,6.453874898428049690e-04,-5.667652135904152779e-05,-2.559871922083940040e-04,3.411097476207861643e-04,-2.822705242992730435e-04,7.092784591763810894e-06,-2.949942696623308511e-04,7.494602244515857596e-04
4.398190593966978855e-04,-2.459877065279342224e-04,2.315917338871544017e-04,4.619330092675636963e-05,1.224633125392510810e-04,-3.278306585534204384e-04,4.952056038940133272e-04,8.561938926328365633e-05,-1.022813309592062402e-04,3.429718119876338351e-04
-4.284191606201399427e-04,5.952029520229929621e-04,-5.927764674099413495e-05,1.058690123083842505e-04,-5.926628738242224921e-04,7.481095695324519910e-06,-5.800294891224278080e-04,-7.701402089933260045e-04,2.635858899934913303e-04,-2.254573384409567171e-04
2.685947075772420075e-04,3.979467147228631834e-04,5.281079827510791951e-05,2.433012080612839613e-04,1.417411306360961894e-05,5.435291207328719350e-06,2.884395133422110050e-04,1.221683902062586349e-04,-3.062988352088932983e-04,1.576504636389204790e-04
5.736634157184006483e-04,-1.005997068589632655e-04,-3.175351430731408877e-05,-3.002083374678376332e-04,5.184490206526211429e-04,-2.512580889925425821e-04,1.443110712622988720e-04,-5.124657663563779545e-05,1.065259292538098468e-04,1.940782642819586568e-04
3.286619129537212509e-04,-1.735063628699282264e-04,-3.620752246556924918e-04,2.410740997186999887e-04,-5.227884436419989473e-04,1.523676529863644022e-04,-3.383083565260761321e-04,2.372029268145818646e-04,-3.950757975395367393e-04,1.403356832809109949e-04
1.016486379619270194e-04,-1.078485881604136440e-04,-4.266300992534312656e-04,-6.462178297193532650e-04,6.355909225942411888e-05,-4.656977512838091543e-05,2.099490576601316524e-04,2.549486818868786802e-04,2.403498119428033278e-04,-1.323873537495190488e-04
5.031729321614593223e-04,4.734052455842790259e-04,-6.050190442910808285e-04,-1.937405853830948064e-04,-2.454061310007644368e-05,4.909327890034221892e-04,4.991613047435043303e-04,-7.873930636980054762e-04,1.449364210949516830e-04,3.367148936092495331e-04
-1.525672447430912089e-04,-2.059169859987142876e-04,-1.445161597790031488e-04,4.886960137012773611e-04,1.840172736162807321e-05,3.537893337618780768e-04,1.915010533465838320e-04,-2.536875463136193960e-04,-8.614060348814536001e-05,6.688985743292562638e-04
-3.275956111747691836e-04,1.840910013805085782e-04,-1.306304863354045259e-04,6.804698446877042561e-05,-1.742376697624075819e-04,2.966445551427651325e-04,1.617337074378925052e-04,5.566607625740256811e-04,3.502655795306736076e-04,-2.633636026313382426e-04
2.306492346293970814e-04,2.333165486897720439e-04,-2.514251060054105576e-04,7.610638942734312138e-04,-5.850635378548994315e-05,4.491696142206245794e-04,-1.418465898855419938e-04,-4.104874513823089329e-05,-2.699866429970255511e-05,-1.865044249191511773e-04
-2.246654733234351112e-04,3.035218750357549108e-04,7.231270218698650264e-05,-4.172459949339682277e-04,7.177198856634177035e-05,2.027266285517415490e-04,3.944248788765905128e-05,-2.611324396059495968e-05,-5.179594596965501592e-04,-6.993280349103699880e-04
2.879070303858650547e-04,-1.773818116560544884e-04,2.588315664165273446e-04,5.542398931118624507e-04,6.013972891954211253e-04,-5.460162739083757695e-04,-4.145394727102119669e-04,1.585989648876415215e-04,4.583132103634765986e-04,-1.164190352863498897e-04
2.283467769772435968e-04,5.631399571167264133e-04,-1.663353693363642119e-04,-2.876598768586886910e-04,-4.323730442460945291e-04,-4.481294214317757801e-04,4.423908719923658173e-04,2.925824489984395010e-04,-2.100351918722511237e-04,-3.613048666456421948e-04
-6.120263556758041824e-05,-9.183186580938853475e-05,-6.504480998250153096e-04,-9.236750594990254391e-05,5.642957484502321604e-04,-4.501931280715313981e-04,4.330225324511325843e-04,3.134310432409935510e-04,-3.326666502944796989e-05,-4.427614371011298795e-04
-4.914589969447250798e-04,3.463056803456341444e-04,1.904904759623270334e-04,1.258766486451339689e-04,6.661851348117780796e-04,2.025902761897207757e-04,3.924922021919061035e-04,8.264252383783368076e-04,4.095071980622958202e-04,7.046618966922814972e-04
3.015764863087668705e-04,2.445045128371733240e-04,-9.803590251251915154e-04,-5.520048952304413550e-04,1.520708231661839244e-04,2.465064477478938433e-04,-1.404275316770396773e-04,1.346989213169393963e-04,2.827747835797000541e-04,7.237042301214331209e-05
-8.249498119384551147e-04,-6.543909921461274351e-04,5.443137861998231710e-04,-2.734383442286555965e-04,-1.375763445940289965e-04,1.083641257766170077e-04,1.819510619462115541e-04,1.453350747399204329e-04,-3.832352406866732820e-04,4.263748089205987254e-04
2.837152869759619047e-04,-2.136923349833598983e-04,5.802004493604070740e-04,8.779134981387791631e-04,-2.896762531244897348e-04,1.920514425763220751e-04,-6.659375098444541077e-04,-3.193067719494957219e-05,1.638658860195596519e-05,7.785681206572238940e-04
1.946429575279632750e-04,5.151618503700852031e-04,-5.668778390331685995e-04,-2.140426765331224462e-04,1.407349172524237260e-04,-6.371747980335705226e-05,4.025769154620377488e-04,7.258984640789889909e-04,7.779819311190335103e-04,-4.777068753699266067e-04
-5.126846320571468683e-04,-5.977666023343901651e-04,-4.017297468698264847e-04,-1.055156325023094883e-04,-5.809961146777626120e-05,5.021361141510346853e-04,-7.304995969197118069e-04,-2.012894183731697977e-04,2.925761846879489946e-05,2.595989749532744617e-04
-2.460623442532692997e-04,-1.899586094064048146e-04,2.789725843363988190e-04,7.152843230295864285e-04,3.559466933282919108e-05,-1.115956169688047447e-04,5.417469629407060819e-04,1.526459295366144008e-04,1.371402730470696869e-04,3.891140777287790085e-04
2.502906814219591327e-04,5.125741023354840560e-05,-1.846800256007172591e-05,-9.119760501572662503e-04,-1.529377946499084191e-04,3.018367322601431886e-04,6.996507098640446188e-04,-3.646017326977986340e-04,-6.749354255388041604e-04,2.004723345442119004e-04
2.136589013243804535e-04,1.388590903163912675e-04,5.329339208802734863e-04,9.625246815509974716e-04,8.339414585528891720e-04,1.248047093022598643e-04,-1.792876750376000969e-04,-8.488017516758147385e-04,2.771767755575054956e-04,1.092326065703751268e-03
-3.006599737633450188e-04,-9.267513571495121581e-05,-1.876189490038596185e-04,3.202413871814346853e-05,6.510289130153386816e-04,-7.729462451057787678e-05,-3.927147707489378795e-04,-2.692861579537562315e-04,3.076498462885992116e-04,-3.181367546732078821e-04
2.701458817789716810e-04,4.638134486338878378e-04,-1.836676227571805832e-05,-3.970531195176383752e-04,2.815349081613955371e-04,4.319549960410289167e-04,-3.236669661236529901e-04,-2.610590023170665779e-04,-2.336059288579901000e-04,-2.018482905572253569e-04
1.518451462074880184e-04,-6.886299522952000086e-04,-2.364648908211533659e-04,1.013210685009465205e-04,-1.089220500265751117e-04,-3.158736438962370997e-04,-1.370757601561831349e-05,-2.765000234288454511e-04,4.661431202253277120e-04,3.951920584494840699e-04
2.620432989022903952e-04,-1.383088333833668374e-04,-5.643920561058519790e-05,-2.971349640900351860e-04,-7.529039861340505822e-04,-1.845317194185370981e-04,-3.778556115931285919e-04,6.218815508684297742e-04,-2.556662428206511812e-06,-7.435621263057123290e-04
5.691083609372773534e-05,-1.440595120788771156e-04,-4.297983025599185327e-04,8.109760511028881250e-04,2.633855126549659365e-04,-7.350295273929570233e-05,-2.362281719455129787e-04,-3.016524802117034009e-05,6.714806601486364001e-04,-8.625357798759970081e-07
1.382085174688147010e-05,2.666390746221552902e-04,-2.014493694641179863e-05,-6.091254768189446455e-04,-1.948395706633474509e-04,-3.967556265883717291e-04,5.341432387996334269e-05,-4.544091667319164873e-04,-9.497453957849036517e-04,-6.009228377615334621e-06
6.095371944006799632e-04,-5.317125405742604248e-04,7.857598931466073687e-05,1.003552554747386919e-04,-1.010533769159899247e-04,1.211593841263097364e-04,6.147132870961740042e-04,-2.209622276235929104e-04,-5.412947514761815189e-04,2.442907012441974013e-04
6.024735752276075881e-04,2.912187265341938526e-04,-1.968321005211929610e-04,-1.581884263253066923e-05,5.635275151957521355e-04,-1.047402211836181231e-04,6.845904040483197618e-04,4.222781854335170637e-04,7.413847727481310971e-05,-1.058645985845155604e-04
6.190441786581021106e-04,-1.694740409097766215e-04,-3.741561320492378098e-04,1.555514055476138577e-04,-6.290322609146086754e-04,8.628826888514270002e-04,-3.306088181504067197e-04,5.276672370422228744e-04,3.175599963631744473e-04,2.609969529520603541e-05
3.039661775519697729e-05,1.543082247093227914e-04,6.052673152196428588e-04,2.079366444334416510e-04,8.092752878312463381e-05,-4.693613297861485385e-04,-2.664478156169615750e-05,-1.031177051128559703e-04,2.094122638199690379e-04,1.752118584646960989e-04
-3.978300984482142661e-04,6.492359433354363092e-05,1.951200280479147822e-04,2.973283776297074759e-04,-4.272531706008900741e-04,1.239981559438056500e-05,3.866442852389674351e-04,3.222949002617734823e-04,-3.673075701319828421e-04,-6.213803190446139059e-04
1.100728431745110186e-03,4.572489515104660100e-04,-2.801454929909869365e-04,2.458263343461056390e-04,-9.388011054569028258e-04,-4.819543341448945207e-04,1.300513667952438147e-04,6.447677969503421737e-04,2.074309499244360246e-04,2.442398251675681085e-04
-8.962424667039036613e-05,-7.759476446475724678e-05,1.299268358574639886e-04,5.454602693035173104e-04,-2.261911020644171019e-04,-5.359814867458683732e-04,2.009031316255099409e-04,-5.865809591048882674e-05,-1.732453509931495693e-04,3.209408125635199692e-04
1.390217675359267183e-05,4.939979462859321342e-04,4.023063520863357878e-04,4.102312490618592947e-04,-1.088549178165963227e-04,1.224729840100651883e-05,5.476647368728762002e-04,5.013626431787992707e-04,-1.880306555462508283e-04,1.964425111692589534e-04
3.394015626145004778e-04,-6.184524505371501429e-04,6.779241420045972863e-05,5.450343319381478801e-04,-1.290529097824830942e-05,1.403701055832058198e-04,-1.095925143248286071e-04,4.879606353205193483e-04,-7.958515928362027434e-05,-3.227765594364226300e-04
7.628724859260362491e-05,-5.298820968522544809e-04,3.241760405360009012e-04,2.513381250145667713e-04,5.737805132327281250e-05,-1.447648527040978949e-04,2.332131093876297235e-04,1.336969873581977399e-04,2.748573833803086069e-04,3.178833586057420985e-05
-9.438741389494834664e-05,-3.704904388188589204e-04,-5.679283992890293451e-04,-2.562271956662603599e-04,5.179821936478188650e-04,1.521584862735413199e-04,2.775499361276505847e-04,3.416105134931471361e-05,-7.970286461457395743e-06,7.374042526185857612e-04
3.270449030829717068e-04,1.584401439281936711e-04,-2.730364693115874147e-04,5.240325630340075054e-05,4.130865093926681513e-05,-5.641245993083913605e-05,3.538032378063183254e-05,2.693485839653744665e-04,-3.605277746725169701e-04,-1.757851743661808619e-04
-5.433638790024557241e-04,-2.651350314400821611e-05,-1.495756021707329180e-04,-2.459421294146193994e-04,3.533682242375849980e-04,-7.876776030396220093e-04,-2.537393222416961134e-04,2.331969290216405087e-04,3.060221977253193312e-04,-1.745634310852665051e-05
-5.162557736152580861e-04,-1.481917184861914860e-04,-3.000168823153084971e-04,-2.914868578379604570e-05,7.837076473628697409e-05,4.959337496915502096e-04,1.424661926557298035e-04,-3.279280995693719075e-04,2.833490855781931462e-04,-1.857497858619737484e-04
-7.813329373342974254e-05,2.285333320581982687e-04,4.842221359701634053e-05,-3.267905941622516598e-04,-3.728922377535531124e-04,1.139332078292329306e-04,2.404479649641423882e-04,-2.651085487284816087e-04,2.800610044929087179e-04,4.779490172825758432e-04
5.966870626932569864e-04,-2.546204117349427421e-04,-1.896635110811007970e-04,-2.349085996193328455e-04,-8.176702429047988374e-05,-9.238978789119598346e-04,-8.718441427015958568e-04,-1.130524400332612268e-04,-3.529947671501251923e-05,1.149750973569718063e-03
-2.336556786073940581e-04,-7.431609133970224932e-04,1.841029572181662288e-04,1.378173968845434983e-04,-2.330713048805975866e-05,2.350244699880280606e-04,-2.203135310969821237e-05,-2.321871434319149231e-05,1.547592655909441688e-05,2.298817386000302884e-04
-7.456748568893702134e-04,-5.151028883097153116e-04,3.660202186951191927e-04,-6.378305392468203031e-04,3.105075206946817214e-04,1.340271826401019043e-04,-1.873563935244134543e-04,4.228812066654504377e-04,-4.758710391554167541e-04,-1.517445579048789140e-04
-4.748304112761246262e-04,6.058991278186866454e-04,-1.610222916926171946e-04,3.488088242288500326e-04,-1.771286240946173774e-04,-5.127356489413545946e-04,3.714953980440550800e-04,-4.973874462576019029e-04,5.543092514444719144e-04,-2.545065033549956434e-04
-6.639938982959153919e-04,6.133451204872169410e-05,6.328722693034415613e-04,5.436471736247881249e-04,-1.587012037654873093e-04,-3.364312557482128548e-04,5.761083890754920738e-04,3.020294414678579209e-04,-7.311486108967934789e-04,-3.875234420428959087e-04
-5.350260369476231531e-05,3.183928049753905138e-04,6.669741590435157444e-04,5.299838421071546629e-04,-5.032169340851964402e-05,-1.020937855265618933e-03,1.820479631854487104e-05,-5.508519649003794198e-04,8.492863692262692284e-04,5.101347059419818241e-04
9.987631581018392973e-04,-8.519798488920177649e-04,6.498394837761417965e-04,5.027766502513515961e-04,-2.804724699474301264e-04,-1.769759204114764717e-05,3.011821025492338521e-04,-5.388615490312778688e-04,4.811150355411771560e-04,-3.378148093567832281e-04
2.095961346066182410e-04,-5.207734287425159732e-04,3.529882213718114415e-04,1.315621708709718569e-04,-3.331190576043151913e-04,-2.747215407614744592e-04,-4.789299869707184317e-04,2.570969007511469625e-04,-9.753159697974290033e-05,2.859040085726899811e-05
-6.278152950601517592e-04,-6.696423500070722854e-04,-6.118207792664272996e-05,-3.322299155255189693e-04,-5.401361593436098876e-05,1.681465880796701243e-04,-4.092936446671692290e-04,-3.316358304582356451e-04,4.088714253877418999e-05,-3.665416216696211222e-04
4.000638257037932976e-05,-4.705353521637244043e-04,7.294427247725276519e-04,-2.890144616149969135e-04,5.250598710235834755e-04,5.700225162863866200e-05,-6.399085148095400629e-04,1.372789957333108910e-04,3.319102544877212458e-04,-4.183266330497814519e-05
3.593464226288609151e-04,4.091066159066182508e-04,7.765516266078803824e-04,-4.240292226624622278e-04,-2.278112123304142555e-04,3.117094147435286035e-04,-2.705034094104065727e-04,-1.407638608759601928e-04,-5.732473811258102689e-05,3.224067229185900783e-04
-9.395901795479501240e-05,7.811108618800097518e-04,-2.252750525806744748e-04,-1.230813912978630177e-04,2.068516626254193801e-04,-2.042384690418078401e-04,5.288294453833852033e-04,-1.459335481770041049e-05,-1.750125353162497400e-04,2.121569720246732280e-04
1.610271759214580126e-04,-1.504401416401417299e-04,1.015542458993241989e-03,-4.312848918365826513e-04,2.907848199304396649e-04,-5.700197258934891487e-04,-3.691021993712349661e-04,-9.687719967255152727e-04,1.401386260849055642e-04,-9.109531954952954525e-04
-3.036461575122637296e-04,3.901669249508428645e-05,5.359452497032490912e-04,-2.154773125792569494e-05,6.594905061820992634e-04,4.299339099316312556e-04,-1.291724324331880967e-04,-5.785934118428928593e-05,-4.716661689293051487e-04,-3.698119781116888656e-04
5.841285189252604706e-05,-5.871825409858909620e-04,-3.895681069129803349e-04,6.626481837500947049e-05,2.493243261228609620e-04,-4.355101369128118807e-04,5.271734440820385328e-04,-4.218155943102463870e-04,-8.676547230961889211e-05,2.741006030882533768e-04
3.553338408629219696e-05,-8.261420499005484074e-04,3.778868653700612743e-04,-8.709909905892457022e-05,3.267809345303670848e-04,1.260222875748670708e-04,4.024746262768824547e-04,-1.044547822207754164e-04,4.572541579471860884e-06,1.021142462902358374e-04
6.534395563294417050e-05,8.430518780737098145e-04,3.954976954076241968e-04,-3.249125092309616066e-04,1.550396132729226157e-04,-1.021594076997245620e-03,8.192447604643336538e-04,-1.832489769836845298e-05,-3.530841956137667037e-04,-2.654808898092398122e-04
9.245388198466366822e-04,2.300768361884561887e-05,2.805254391899957337e-04,-4.218860578584148965e-05,2.219744981611676440e-04,4.501341161718905586e-04,-1.767294637729316603e-04,9.682491589944807950e-04,-3.808181055493713792e-04,-4.571832172784279463e-04
2.349324945848077194e-05,-3.184540519336531489e-04,-4.334568825359793871e-05,-4.704128527501459498e-05,-9.940494039919501050e-05,4.577503540920802249e-06,4.284638216154397668e-04,4.045672196826409386e-04,-8.503726940381909141e-04,-1.838939694404903905e-04
7.903561817142628655e-04,-2.253398453928131726e-04,-6.984152079620154472e-05,1.492033829254794258e-04,-2.218279495631286097e-04,1.419115270807527860e-04,-4.408756514832686143e-04,-6.283684513873940680e-04,5.652251002802588520e-04,1.687152457100002791e-04
-4.106964203600558454e-04,-1.522628393036702785e-04,-5.179874289413579367e-04,-2.954921774908819188e-04,-1.061891858742042212e-04,5.898027682735207042e-04,2.466654914548776318e-04,-7.351877612821282857e-05,3.920032753653723574e-04,-9.491213660258102829e-05
1.773307586602839391e-04,1.319413684457940161e-03,3.539436322240172884e-04,-3.635564745235874296e-04,2.123042130980482597e-04,5.594748980975851414e-04,6.802072982516349248e-04,5.657222464260851062e-04,-1.331759452177622128e-04,4.371443646581656844e-04
1.230061751823805860e-04,5.949974664506313708e-04,2.435476019239760125e-04,-6.407086557471003158e-04,5.183822225359965320e-04,-1.338758236793082326e-04,-5.874637951963151771e-05,1.339136019191389384e-05,-8.838026714922741307e-05,-2.158695183972495683e-04
-1.059087553725426221e-04,4.790996478346948805e-04,-1.740917187658148489e-04,-2.720077904802006646e-04,4.221352597833759324e-04,-4.650800793411495756e-04,-2.550901368989064622e-04,1.798433008140280982e-04,5.398529078922319419e-04,-1.934728617274634002e-04
-6.838136568540607472e-04,8.531359677058393803e-04,1.974478409215407433e-04,-1.775762699046541909e-04,-4.876994273873560496e-04,-2.553723983885195143e-04,1.588299374275710407e-04,2.183303286514758713e-05,1.580344166091131861e-04,-7.394258227240378656e-05
-4.127453461209976598e-05,2.092886563588975096e-04,-2.704631122558277096e-04,-3.019786493790891312e-04,2.874377889097313576e-04,6.613341184181784418e-04,-4.662419701063593358e-04,5.922510217736186256e-04,2.025635759583793564e-04,-9.439024730799770377e-04
2.173097199336464734e-04,-4.157787270135891982e-04,6.015126597677533530e-04,-6.475227217777634913e-05,3.739998038567947359e-04,3.408652342490165973e-04,-7.138795482111640186e-04,-1.224759991744097233e-04,-1.942868749742925939e-04,3.689292862494997211e-05
3.830572433793798161e-04,-3.095298548940399012e-04,1.797044134248960284e-04,2.296149666303749467e-04,7.510845887597076339e-05,3.298027021261758012e-04,9.006360309675648986e-05,-3.556976821580201545e-04,2.433992667476150092e-04,-1.156429591187060348e-04
1.361967750052553872e-04,2.764732728700396679e-04,1.262271934622800462e-04,4.300354716185081881e-04,6.390303186227588861e-04,1.804219565178467801e-04,4.450766156543645982e-04,-2.476731807217687794e-04,8.431793425160762100e-05,5.138408009473240893e-05
8.571719583824399737e-05,1.006956968203138797e-03,3.316410670029044504e-04,-9.102398761858566674e-05,-9.485655850537412482e-05,2.613794844708798690e-04,-5.800314678601786083e-04,8.903755375195996843e-04,6.077495293137824594e-04,-1.087779839813906088e-04
-1.276457475720930307e-04,-3.777192289387153092e-04,4.804511821351948502e-04,2.837582935562646944e-04,1.822286059881172342e-04,7.404019837341063422e-04,7.146777013693057204e-05,-3.093486623800148039e-04,7.473083743511296523e-04,-2.035698209551071601e-05
-3.949460894007196250e-05,-2.244379028442492245e-04,-5.840551519490301720e-04,2.965298774342099990e-04,-5.280319272092280029e-04,-4.710254707270269351e-04,-3.843143769719001410e-05,6.619239297434686541e-04,-8.790849397958705209e-05,-4.909924186433631038e-05
-7.545145203860148444e-04,3.542343834163415740e-04,-4.597841655268401469e-04,6.547960680664475759e-04,3.628532824995203080e-04,-4.082074701255967671e-04,-1.179456214314834439e-04,1.263336837193706892e-05,1.373525003146886675e-04,6.843880599614637125e-04
3.213188254176058633e-04,-6.815986639591164759e-05,1.498241399203711343e-05,2.494518300303295508e-04,-1.145444727074622642e-04,-3.752760970640001918e-04,5.113424388062994810e-04,-7.732393769208813347e-04,-6.489080850699512071e-04,-6.290866968606846632e-04
2.037015190180945954e-04,-3.354439795695002692e-04,3.902550092005500811e-05,-3.780753757216337788e-04,-3.979369620722004357e-04,1.830475754260866466e-04,3.330250330507901631e-04,1.374536995113450613e-04,4.594749672485456612e-04,-2.107310647546579063e-04
1.654539274249265993e-04,1.032397491576305624e-04,-2.715046505057281626e-04,4.253057809918106731e-04,-1.854664891714867807e-04,3.960839540713948404e-04,-2.234854245478826271e-04,5.386430182669580411e-04,-2.030387517201122404e-04,3.396325859594607251e-04
-2.959386353938718876e-04,-3.041626990243243990e-05,2.144040480723484997e-05,2.269749189252177511e-04,-4.204003441021006410e-05,1.304809439768790159e-04,-1.430333048970134366e-04,2.019678928122736893e-05,6.294327267879166608e-05,-2.111529620675284399e-04
7.393051255678823692e-04,-7.395629318631912440e-04,-3.518359814896010137e-04,3.778340896989181214e-04,-1.904567356486944749e-04,-3.842267163719149036e-04,-8.158160663685795199e-05,-4.796658257485787225e-04,1.232673760880256689e-03,1.962366243792000857e-04
3.536469968173281114e-04,-7.285007104456846846e-04,1.948500591290994502e-04,6.099251299708478852e-05,-1.839562969507032696e-04,4.655827651034841240e-04,-7.593729952346100218e-04,1.219532567233274408e-03,-5.032338626708050822e-04,3.691336540589525107e-04
8.022924098055237395e-06,2.939664429097517862e-04,-2.019749446098691127e-04,1.020501560177758610e-04,-8.349902507144166887e-06,7.033485483423037351e-05,-2.225573504994866566e-04,-7.204919286444158924e-04,-2.576550234897760140e-04,8.011522328770722973e-04
3.017393982565324197e-05,-3.086184893108659465e-04,1.735817083595403670e-04,1.985086322458162929e-04,8.068419410740400744e-04,7.746897074418117920e-04,6.527742035699024255e-05,7.570157571399276737e-05,4.769735786773857426e-04,9.816988621580893652e-05
-2.542503876954048869e-04,1.614827093794196904e-04,3.748863213209457641e-04,-2.388213707359175065e-04,-8.579713831187362957e-04,-2.323219625147708350e-04,-1.265149374932393589e-04,-4.344341051764324859e-04,2.926269032674711141e-04,-4.458223466003906018e-04
9.674497770465696127e-05,4.000047903211244359e-04,-1.787186257930985667e-04,-6.126427747877285970e-04,-6.187795216305738786e-04,-3.374067803744034994e-04,4.228971628972131203e-04,-2.405435268126280711e-04,8.323726099516480601e-04,2.168992341481973569e-04
2.362704231585442422e-04,-4.830888449978517398e-05,7.422955769810583295e-05,7.257955431063979612e-04,3.208406556050141768e-05,2.859049688393373685e-05,-2.887524349724789638e-04,-6.487551109411907957e-04,-6.731456072824358117e-05,-2.628139395447429223e-05
-4.188248036421581780e-04,-1.277682709885863616e-04,1.157798292584222017e-04,-1.867576315390660660e-04,3.149591656461017252e-04,-5.101009871934989153e-04,-6.031022445419182906e-04,-1.187693039372274105e-04,2.286623126549404308e-04,2.816443666929309051e-04
3.927385264841319590e-04,3.452952620408646133e-04,1.121797799524251662e-04,6.862670595843801892e-05,-5.187813598627692685e-05,7.953619750003212193e-04,5.880810138951464905e-04,6.610265756450533223e-04,1.680483607338385398e-04,2.756437970738139648e-04
1.952466855237062422e-05,3.683231444967940233e-04,1.010674463474321591e-04,5.308438674131552866e-05,-3.645183272348957379e-04,-5.720012465928060036e-04,6.724953105504399419e-05,3.651905718499070456e-05,-5.106986263076397246e-04,7.905622814452917388e-04
