-3.675173408175286976e-04,3.774908755170191187e-05,3.661482530018717908e-04,1.354195914796719211e-04,-3.442743521876494772e-04,7.956091075176468770e-04,1.896503862773786021e-04,-3.535440092079034438e-04,8.017991043384297811e-04,-2.963069007674598403e-04,-1.166526515490620789e-04,-5.524042875869724029e-04,9.962468222799167664e-05,-2.697236889659865083e-04,5.612104352679948534e-04,2.790340650224378449e-04,-1.544852424280915943e-04,-8.508038369317673713e-05,-2.529449955154821250e-04,-1.347286223714369677e-04,2.709471716747739040e-04,7.800292809141100433e-05,-3.905552720737512818e-04,-2.731930190814557875e-04,-1.665146004056154011e-04,5.454766500685128338e-04,3.542227828508262219e-04,-4.711882549077253419e-04,3.422718490062565230e-04,3.022483204329295633e-04,-1.881096658842547429e-04,1.962924056960099728e-04,1.447091620794278952e-04,6.276997355036173292e-04,-2.045811474639263900e-04,8.822954270972377389e-04,1.598036422404659155e-04,6.112675992942251130e-04,7.771680708158837120e-04,7.394099155561978127e-04,2.831639939122590401e-04,-2.670919673376758981e-04,2.564066903770862121e-04,-8.328598770962337798e-04,3.673201494592215018e-04,-2.711547678276217551e-04,2.589841546319515296e-04,3.744766996632995708e-04,4.136064831299039323e-04,-2.272201165114794022e-04,3.469883968009686076e-04,9.210630777566358339e-04,5.533223784179132961e-04,2.221248558532980927e-04,3.211689316904851638e-05,2.542681504526068335e-05,6.793763485982252459e-04,-6.581623609014419828e-04,-2.301041023092573298e-04,6.160018636692625449e-04,-2.069946187888500790e-04,-4.620749466242528693e-04,2.638522982504792392e-04,-6.873861668544711118e-04,-3.613649199826463022e-04,-2.099098168762815551e-04,6.147498193931124895e-05,6.767796199095341527e-04,2.074078357856016445e-04,-4.125357224884258365e-05,-3.635580750499069268e-04,-4.740703230778863225e-04,2.450249887920043202e-04,-1.026951235939861927e-04,8.741751781728814626e-05,4.108929533127687276e-04,9.513393234528909293e-04,-4.280795584928400203e-04,6.433624093354021328e-04,3.592139233098557544e-04,-1.729710042930610319e-04,5.783718747286704064e-04,-1.573275250188325199e-04,-1.976632018896795563e-04,1.729294392554800225e-04,-9.161923926449549874e-04,5.790689416804258765e-04,6.605956859102028083e-05,-1.700745302403164556e-04,3.114275829257515311e-04,5.255243001088672194e-05,1.682718790076895548e-04,-2.899172231034344315e-04,-7.439548882043641289e-04,-2.781963984206687213e-04,-1.093954294826970789e-04,5.036748959267512609e-04,-3.659741611242133398e-04,-4.729395008805949412e-04,-4.885696924163576531e-04,8.440598901921375098e-05,2.647264847743367410e-05,-3.931292353366807896e-04,2.612682750830996837e-04,-1.053809279683975964e-04,-5.042197429999168866e-04,-1.784305258103143269e-04,-3.195595731969359007e-04,4.226639428693873719e-04,4.268247823251886174e-05,-1.352567931148282314e-05,7.556236110584480350e-05,-6.978415160562899205e-05,-3.926082949973646631e-04,-1.099999186006629095e-03,1.848106907517880039e-04,3.143331018290347069e-04,2.509931483100667836e-04,2.873214088264421643e-05,7.148428950001277046e-05,-4.773612236317496598e-04,4.395399594530931134e-04,4.433501514396458328e-04,3.094485231039873819e-05,1.568761142836790036e-04,2.968259346751641074e-04,7.960352715742627025e-04,7.820642532431844101e-04,5.322328136116389946e-04,-3.567723862489006803e-05,3.390541721112076473e-04,6.858239844565568654e-04,-4.254979873563704868e-04,3.332873040011729042e-04,-2.172861815459260445e-04,-6.535988160236846315e-04,-4.812756450417223224e-04,-2.628073437568649259e-04,-5.624391278851553462e-04,2.182334634725028579e-04,1.010411674678664620e-03,1.358669483299888674e-04,6.997887893784586651e-04,-1.264370972815589164e-04,-5.827999485057475245e-04,1.294632081529046251e-04,-4.285767419770481726e-04,-1.450766338968888691e-04,3.211926179305145748e-04,-2.131193222970639866e-04,-3.091936718411822751e-04,-3.126313757570839316e-04,1.461499566061761756e-04,3.779948727287796924e-04,4.020286429412799349e-04,-2.342578208924416450e-04,-1.571482022795235014e-04,-4.120700250020590746e-04,-4.601058969154896329e-05,7.372266779679314749e-04,-4.843706552271371678e-04,1.375562518070882242e-04,1.708877629329161622e-04,-3.373680901937070489e-04,2.537007152014275277e-04,7.336445119334531059e-05,1.097669068344288708e-04,3.180511377651817169e-04,1.094303391520017309e-04,2.536428477047430931e-04,-3.625367731989156598e-05,5.621483052299607172e-04,2.987820235785088692e-04,-2.313715654690055412e-04,1.350214107531414408e-04,7.915806389855816307e-04,-2.140664225058838016e-04,9.662720055975709170e-04,1.471516488245193811e-04,2.087326684088224786e-04,-7.783843945663224519e-04,1.347875304790068949e-04,-1.382850582321117950e-04,3.505607435934764301e-04,5.469587977060531804e-04,-7.393101584609735038e-05,6.888846740136081231e-04,3.205658474950138148e-04,4.397151228432203242e-04,-7.639218585049536298e-04,-4.085048141714143192e-05,7.611708836860189235e-04,1.183225567327511374e-04,-4.574639509645967084e-05,-6.487554388817179602e-04,-3.476882642337746944e-04,-4.444334729609681787e-04,2.111546837115349363e-05,2.831478843978129365e-04,-9.329768177034007248e-04,-2.930364161969999234e-04,3.459215258649429641e-04,2.408393070841296254e-04,-1.047768558864870913e-04,3.973989603830890599e-05,-4.564778866124621047e-04,-2.525079517947037208e-04,1.061447018615077446e-03,1.594631021805137394e-04,-6.461792234115594155e-04,-8.043072841388500987e-05,6.922310441214022444e-04,2.252169135458685710e-05,3.118439977834847033e-04,-2.745289789203179059e-05,-5.200625384558030798e-05,4.674569048095878138e-04,-2.319956052609657812e-04,-2.646072140909428729e-04,1.763218662695945581e-04,-1.042855563012624968e-04,1.943433711703414842e-04,-2.628577594706302863e-04,-3.729569297063217194e-04,3.526883357023793963e-04,-4.196601740270683402e-04,-4.343694923831478054e-04,6.709276195616393872e-04,5.674553268110249456e-05,-7.314687809979653933e-04,-8.564735438910387984e-05,6.081992403882285512e-04,1.273704161534551971e-04,-5.787739269879364743e-06,-4.751851190319210231e-04,8.352438961053892182e-05,-1.167683629655851229e-04,3.469320559212420749e-04,7.264476813514510818e-05,1.137196472872267208e-04,4.598670714675303327e-04,-1.656665987705624519e-04,-4.058401527541745206e-04,2.799627688061682778e-04,5.909230009818010462e-04,-5.548712666992482645e-04,-2.933648316660375293e-04,-5.342344341182559591e-04,-5.827162219417438959e-04,-2.949804019011797876e-05,4.604121053225666903e-04,5.786678321895892470e-05,4.765232153038172734e-04,5.903541513644669329e-04,-3.324727490426048490e-04,1.246702765297764103e-04,-3.256703055822161245e-04,8.900122530368287973e-05,1.636313986834501510e-04,4.094164757457146447e-04,2.375745271844539137e-04,-3.914861656279751195e-04,3.570182030269747515e-04,5.830957144449095374e-04,3.647948387816621731e-04,1.658013491040821025e-04,4.052019144902969093e-04,-3.842425190813482426e-04,-8.506217859065886948e-05,-2.049259875813508791e-04,4.696272723816731194e-05,-1.901254488751971032e-04,1.623090482309846026e-04,-7.100487789295173652e-04,-1.720719186328364524e-04,3.698739978213466000e-04,-1.127793267702828555e-04,3.033177437391721873e-04,-2.223330564839851329e-05,-2.746503329064003442e-04,7.675355709585105759e-04,2.018901356728852324e-04,1.694330462441938064e-04,-1.656389182853042034e-04,4.243614950028090719e-05,-4.757457938803525896e-05,5.346960086530335625e-04,-2.242369343935325177e-04,-1.179587395259179994e-04,-4.698239414568425700e-04,-5.905535633550364032e-04,1.230761698854513337e-05,2.981709506341419344e-04,1.204302335789990489e-04,7.606263100227704543e-05,-1.494323037869574105e-04,-2.970608355008539183e-04,-4.366511073655275242e-04,5.221515022516365432e-04,5.172460359083254269e-04,5.263774015954361240e-04,8.057736291552277243e-05,3.424409436081192752e-04,4.470778455217431580e-04,3.463929309358103320e-05,7.798106973377788597e-05,-3.681587949775924845e-04,-2.139879638276749076e-04,-7.434080967158310715e-04,-4.719885689804469132e-04,1.901086517016327665e-04,4.201217487426618094e-04,1.447217974288009961e-04,3.307983682334619379e-04,-2.650847709870992621e-04,1.819791049409849658e-04,8.192179388911574340e-04,2.282773480023468388e-04,-4.783562000807169536e-04,8.899344627166349674e-05,-2.276012168648639488e-04,7.905814378552237023e-04,-4.685111065799335323e-04,1.137021133129990967e-04,1.996174554868098870e-04,-4.190910240633048049e-05,-4.281173785805765498e-04,8.252163740829532616e-05,-4.843356836127553963e-04,-1.332789535025589935e-04,1.447000366643627829e-04,9.111859480658956578e-05,-7.344422023613125751e-04,-4.587748063581531641e-04,-3.527231987560106095e-05,2.965286576737644108e-04,-1.916328577849696661e-04,5.471264906616273146e-04,8.971073360666082457e-06,-4.990184348679504046e-04,6.000682635623041852e-04,-3.968132221669127798e-04,6.670593683653532058e-04,5.232056933773956498e-04,6.856787402878557593e-04,1.000636471666922593e-04,3.165390548096215354e-04,-1.320350198826367345e-04,2.207020227714565162e-04,-2.747853480082113249e-04,3.841253163420908952e-04,-8.775163182976314488e-05,-1.777951862169973760e-04,-2.182827284469729704e-05,-6.641059108371069218e-04,1.030619067046062068e-04,1.436748374302316525e-04,-1.040457527642314392e-04,-6.688414895568258389e-04,2.250568197136386362e-04,-3.039862507500949631e-04,1.337826347213813712e-04,-1.989763465599326208e-04,-2.482682859209264770e-04,-3.036946628108229602e-04,-6.936794608266082067e-04,6.446654117234728015e-04,1.159201339498447750e-04,4.604013361731890434e-04,5.693976248266984885e-05,-3.642089071199142200e-06,2.056240051885713522e-07,1.107812739477603321e-04,6.114265784842040988e-04,-1.159866779823596903e-04,-8.179823481121325200e-04,3.023774443006043322e-04,-6.908265015790762762e-05,4.694811944238064813e-04,-3.097765964675840340e-04,-2.295845240879198341e-04,2.290598297165270553e-04,-7.556059222800970334e-04,-6.505142964334912920e-04,6.586772991117693520e-05,-2.307356421640101513e-04,5.608611599924882883e-04,2.816232038350093610e-04,-1.812082459839777925e-04,4.017325398849195617e-04,3.161388937411613613e-04,-1.649925677089792277e-04,-3.198967215147765423e-04,1.781962034659549806e-04,4.611512088475180860e-04,-1.658670952473664882e-04,4.023528769970336687e-04,-9.388286895289745578e-04,-2.504095657900703878e-04,2.453728120613683393e-04,5.925188171704866540e-04,-6.242305857748008764e-05,4.914271806862943867e-04,-4.985346650814899026e-04,6.516865431366536615e-05,3.830982034432013151e-04,1.325188763042340994e-04,-1.004952672787234056e-03,-3.687873903016926358e-04,-9.466982065991960248e-05,-4.817341894489291388e-04,6.489027310061133095e-04,-1.901292904691214477e-04,3.880737671687988204e-04,1.744409615653419888e-04,-4.442206960153483822e-04,-7.486289124889761865e-04,6.975954186469479103e-05,-1.706614244773336923e-04,-1.343183125679174009e-04,-2.307166969899891393e-04,2.486540208392713433e-04,-5.979495327911092629e-04,6.927106149513481172e-05,-1.137145492875735718e-04,-5.966534503486554432e-04,7.808646466901591424e-04,3.035841835123473799e-04,-1.686316584066072078e-04,-3.158904168592444289e-04,-4.322405738705201097e-05,1.178894959715523299e-04,-5.791261216415018957e-04,-7.412236041488321457e-04,6.093765935089570971e-05,-3.872163045955331092e-04,2.409753553140572726e-04,-3.333229520328804185e-05,-1.855139826997855023e-04,2.261185670688313509e-04,5.647439155019159593e-04,-3.182764906463056345e-04,-5.241541443599283994e-04,-1.195303045379241642e-04,3.860975608301561463e-04,-2.704801423787886352e-04,1.537322402414347216e-04,3.831766714932963429e-04,5.989166743693550730e-04,9.471747067866964523e-05,3.494340114343243283e-04,5.433388558406557038e-04,-9.803570938507740005e-04,7.462502471886259344e-06,-2.574151002481757963e-04,-6.086402645027297505e-04,-8.759628830892341031e-04,5.666712273997287497e-04,1.689288796788710801e-04,-2.143165757703732185e-05,3.756132302384020301e-04,5.839757116301519738e-04,7.770471154172220332e-05,-1.053411608938291096e-04,-2.684021178872535575e-04,1.258542872856653139e-04,-1.725967111930436237e-04,-7.146720521737373263e-05,2.780059243527869929e-05,-3.762426185312991571e-05,4.841194995158135637e-04,2.635845753752261720e-04,-3.158967356320220663e-04,-3.001982488568432283e-04,3.530904344823195028e-04,-4.953015870103651954e-04,5.409740295591361188e-04,-3.896953239213926537e-04,-6.453184864381846311e-04,-1.919875035185584350e-04,4.241993399791975676e-04,-5.739959352401175505e-04,5.511918847985855562e-04,4.709326082716678132e-04,-2.910713537263681888e-04,5.508037166683260209e-04,-1.871091664530702132e-04,-2.429356337931708361e-04,2.769769892615779410e-04,-2.183091522565976561e-04,3.617541830374272215e-04,-8.604852964895703341e-04,1.628445171083992471e-04,6.246344266219736388e-04,-1.490773284971412820e-04,-2.229018178422403408e-04,-4.571711333112996934e-04,2.460237342677202470e-04,3.308030219192316314e-04,6.445336128465326399e-05,3.711586315182419153e-05,-5.302978408312482642e-04,-1.585708449553102769e-04,-1.539794960122572521e-04,7.533730916742957301e-05,-8.011487019145300604e-05,-7.110571578562053944e-04,-2.383741699115662265e-04,9.789827759249486276e-04,-4.930061286801442743e-04,1.059972330131577682e-04,4.234565643061935763e-04,7.800974514511777600e-04,6.392150327619039191e-04,-4.283602028892814642e-04,1.175744538470398204e-04,5.815674672037664077e-04,2.106186801892623989e-04,-2.721727662818262432e-05,2.274393672342917114e-04,4.371518536937148841e-04,2.040325103591239541e-04,4.338982789806437607e-04,3.297534729295764705e-06,-5.761526298653465343e-04,-1.423934501689252117e-04,4.015597218167150234e-04,4.872828112034043231e-04,-1.396570485545749738e-04,5.605464616742282080e-05,4.882101265290575117e-04,-4.378404394986467273e-04,-3.026744857878220334e-04,6.476499994573644507e-04,9.809076276787662954e-05,5.024382500136673511e-05,-9.528481191252948152e-05,4.547819084135779977e-05,-1.826975202029334935e-04,-6.722870004599011424e-04,-1.339486750190616959e-04,-6.118102760109407319e-04,-8.467268313206823341e-04,2.369920197764971144e-04,-9.455944161134840830e-06,-1.143384640274423217e-03,5.399776336638233143e-04,2.395933240915858111e-04,-8.338661889207343099e-05,-6.668782496411269781e-04,-1.300745694410588562e-04,4.739271872432076105e-04,9.346403935075367866e-05,-1.437108146165808065e-04,-8.395391659111274335e-05,5.934511322104992154e-04,1.375320265243334266e-04,2.614653839646236639e-04,4.019036142330322794e-04,-2.755877508889603743e-04,3.614460491073165425e-04,1.875339618040045855e-04,-3.433874692395891444e-04,-3.477045671181024826e-04,9.088576709951595571e-06,9.164032346162026468e-05,6.904514843840087266e-04,7.808571909695227829e-04,-7.496067201976657109e-04,7.263054637267455944e-04,3.005400812623210561e-04,-9.055392876193810213e-04,2.268194173200108622e-04,-6.015495119472360651e-04,-3.535418283380196720e-04,3.273901748798806991e-04,-1.665495604776167315e-04,4.591140307922214701e-04,1.301608085110577870e-04,-1.555084248949827530e-04,-8.224155532993439018e-04,7.261658357531190246e-04,-1.882712656057314467e-04,-5.692458450543345753e-04,-5.407169298510633394e-04,-1.713368500917836492e-05,-1.163560139972862490e-04,3.266905966053861650e-04,-2.289710366380683256e-04,-3.490404699478938649e-04,5.436037986219937647e-04,-4.002704232068807688e-04,-3.632536591358056827e-04,7.766179839103716422e-04,1.376653250435939870e-04,3.332114868231562553e-04,6.315001774650171908e-04,3.451641846239122046e-04,1.285159513643607430e-04,3.846801668060618388e-04,-4.533509365054350917e-04,4.364368066163169460e-05,-6.964981926343542535e-04,-6.303374830978333496e-04,-4.217845914161821668e-04,8.848881866127207346e-04,2.484839845385529238e-04,3.682962813306531083e-04,4.903893762547967793e-04,-5.261733360323687112e-04,-2.524458816782948459e-05,3.291967829354876794e-04,-2.019117143081250313e-04,-6.961062488979387374e-05,-3.088010253991575358e-04,4.196173679661829186e-04,-3.787153544013185220e-04,2.167735189559685772e-04,-1.013548775577173495e-04,5.823773985595881355e-04,1.369093355016716103e-04,2.952121273115318597e-04,3.670729288116727270e-04,6.664695566685933199e-04,8.043789703938721523e-04,-5.038053581438196871e-04,-6.344324547332673035e-04,1.463214432512525260e-04,-8.744822914802438793e-05,-8.062586116184298839e-05,2.007859831510218124e-04,2.495392039675002220e-05,-1.418383905373640644e-04,5.009006286545844761e-05,-1.262699902010945205e-04,-7.991744311403879740e-04,2.609888649348854079e-04,-6.280851911992411333e-04,-1.107462866515969630e-04,-1.967078140687666195e-04,-5.020659772018001389e-06,2.923258089914324552e-04,1.537474980327333300e-04,-6.897030336719924470e-04,7.582881598919769927e-05,1.376480528420625169e-05,-8.545410070909258040e-05,-1.400753817232710781e-04,-6.024039527966946225e-05,8.623754143660095723e-04,-8.680758404263888811e-05,-6.468743397451569212e-05,-3.734101749598352660e-04,4.746545158316387686e-04,4.112935172390089146e-05,-1.282438054722569252e-04,5.322218010564755322e-04,-1.625486539001769150e-04,-2.222409709970227430e-05,5.303755895683521767e-04,-3.678374505628961648e-05,-3.175009216730406421e-04,-2.662185774382360391e-04,-5.920706202132662306e-05,2.696063939950149955e-06,6.260928756845019838e-04,5.849518735685037252e-05,-5.825382857866994932e-04,5.851274230872826124e-04,-5.918563826910200202e-04,3.465238967999155809e-04,5.342220838190875169e-04,7.769885834013393316e-04,2.383156544823437928e-04,8.863645168798700067e-06,3.315439948293019516e-04,-9.916915485747262830e-05,-3.978696616799423897e-06,8.653874146680161925e-04,2.909548168235606192e-04,1.255064007959120305e-04,3.843013217831102239e-06,-3.934661184055788293e-04,7.143087048359021869e-04,-6.525983566573137105e-04,4.748164550759584996e-04,-5.560476658319739177e-04,3.062855588532631445e-05,4.900179960387002296e-04,7.902588643484733917e-04,1.953408439071077097e-06,-3.013673781684181330e-05,-1.931662241491410276e-05,3.642048141660302464e-04,1.333253167386370562e-04,9.131901736834910680e-05,-1.448134742927026169e-04,-8.031231832699585232e-05,-1.809775422028467198e-04,5.689604272560789058e-04,-6.447710501502253730e-04,-1.394417351084261661e-04,1.238439485054121251e-04,2.297663915606409891e-04,5.038981128038441931e-04,5.972350474843076068e-04,-3.570964726260420332e-04,-2.112176887965897052e-04,4.904047034134465790e-04,-1.178271499693332768e-03,2.808393140633551961e-04,-3.348299945293155386e-04,-4.499268157344859967e-04,1.298841680749553097e-03,-4.770157838737248946e-04,2.065518429217044901e-04,6.026644438208491467e-04,5.147356805627439609e-04,1.755858477248652062e-04,-6.005204570140670016e-04,-3.488950319722835576e-05,-5.187618515897038841e-06,-1.997833302560980575e-05,5.760115652729619817e-04,-6.760736781781379046e-04,3.108591947017766465e-04,2.110612358050142044e-04,-1.022465923363350586e-03,1.288797895018766728e-04,-8.423780754512926383e-04,-5.435827651200162000e-04,2.086161784648296754e-04,2.746316841094713357e-04,-2.765901216817460658e-04,-2.832572343077171379e-04,-5.467472021915187243e-04,-2.345142585254439839e-04,2.882225467620205123e-04,-6.551540671031435940e-04,-7.822392619790552058e-05,3.564822669504179135e-04,-7.017017592671202818e-05,-1.678240336606793984e-04,5.043925865665017418e-04,-4.659506951829141329e-04,3.132980596719601844e-04,-2.677950387298738883e-04,6.993830877776685247e-04,4.057426091376957478e-04,-8.610042711224655005e-05,3.545584256733769021e-06,-6.401278471186062653e-04,-4.640479838531442829e-04,-2.851540832111138630e-04,4.896806073633133303e-04,-2.090274235247029685e-04,6.981379655646504116e-04,-7.326791508653381221e-05,2.543917430269505386e-04,-1.587634137409466928e-04,-4.206817406186850387e-04,4.232097488992268321e-04,4.909409148301599078e-04,-8.376501449773598746e-05,1.650795793252261606e-04,5.838307365707746683e-04,3.209270281533146800e-04,-5.035601922142862730e-04,2.468626083487524860e-04,-3.300424933153354762e-04,2.144451266868367049e-04,3.017955510602818173e-04,-2.785520755384405188e-04,-1.314701271373107838e-04,7.121122547945675941e-04,-1.327963638501069926e-04,3.246473667099697468e-04,-4.474061207870801181e-04,-2.825937496790573134e-04,6.753523915342871911e-05,8.473948331759003543e-04,4.744239635987774383e-05,4.408154889531844089e-06,-4.163115140293774863e-04,1.307220516013736999e-04,4.489346732447201810e-04,6.676005388813899960e-04,7.774014605020259901e-04,8.670076976098319227e-05,2.072660582195297600e-04,8.625477055159541098e-04,1.075269073072062000e-04,6.183622343455653187e-04,3.090510159894185763e-04,9.824222458840603121e-05,-1.841031542722040837e-04,-1.863967154133833962e-04,1.461834604146928682e-04,-2.886719005368930499e-05,3.238477497028210820e-04,1.073925073233394434e-04,-3.415753437919389767e-04,1.512603885819652552e-04,-7.205009998435287204e-04,5.581527996008125558e-04,7.327445317316147021e-04,8.389353005701794940e-05,-3.994703291307642777e-04,4.327509657748361636e-04,1.735521778675028931e-04,1.310754992853207981e-04,-3.327553829346485172e-04,-5.658345628776957105e-04,6.478001923431907704e-04,5.370543502232986294e-04,-2.636668762326197391e-04,-1.006812641520342107e-04,1.445320917185550916e-04,-7.136408681007940533e-05,3.579658638654541788e-04,1.118029957038918260e-04,-2.993460871814385311e-04,-2.860194615318118871e-04,-1.425048890413886877e-04,-6.901594610922011808e-04,2.124340829281135467e-04,3.254499019664300867e-05,-7.337906056749571347e-04,-2.624088182052454715e-04,-7.347207240113764722e-04,-1.053392874606160769e-04,2.657144393942189914e-04,9.051075301829265797e-05,-3.331079142693387516e-04,3.903374701126873718e-04,4.385524409947472282e-05,1.415843293667811277e-04,-1.539568405956954144e-04,-6.207373046560964419e-05,1.988038815241231072e-05,-5.527502344168924373e-04,-4.304253111608162834e-05,-2.170744598832979899e-04,3.557128675492375255e-04,8.401605943660143657e-04,1.780684157261615611e-04,-5.121459521913173133e-04,7.048128378914212582e-04,-3.085963284985337790e-04,-4.523747112745792357e-04,5.371692495142086580e-04,6.779927948185204443e-04,-1.748496788517979689e-04,2.697264125359647791e-04,-4.046849446972685901e-04,-2.928220126806375012e-04,1.616086588318560295e-04,3.818129294074483916e-04,6.476309601170175245e-04,-6.685375989652074015e-05,4.560589359483729118e-04,4.869510066443240954e-04,1.064690790693918407e-03,-2.176291572664775908e-04,-8.331359040960050226e-04,-6.084977532143612689e-04,-2.067869736867217808e-04,4.414580199893284305e-04,1.142880678449915613e-04,2.851833867783665471e-04,8.342144534577871403e-05,1.398281464190558249e-04,-3.853472170131407699e-04,-4.020630044512182324e-04,1.484312429930622991e-05,-1.210861773436971268e-04,5.553805533953014788e-05,2.798254548315919164e-04,-7.289749295725299707e-05,-4.205990859311655740e-04,5.163230701023014997e-06,-3.658993357677880185e-04,2.948029597081492552e-04,1.817335895699355452e-04,-2.799166717254403074e-04,3.682066253410657319e-05,-1.132876185661355973e-04,7.477508566223465582e-04,1.131282221184755815e-04,1.063096223003611590e-04,-1.435811603598306048e-04,7.414181207681298531e-04,-7.394379738019348294e-04,-1.527442297329608041e-04,-5.289889295854761789e-04,-3.152846903608237769e-04,4.835525808609384443e-04,2.558440842451428429e-04,2.716342223208416764e-04,-1.149305476586008547e-04,9.485278542465904643e-05,2.153555941263178054e-04,-9.307990533287460722e-05,-1.470256189211123480e-05,-2.538626191282669273e-04,-6.335445945791630222e-04,-2.581504334708862604e-04,2.744716807768261694e-04,-3.709545737622249053e-04,-3.440364577342185678e-04,-7.130347479581623966e-04,-3.212039109654408792e-04,-1.655503840321372120e-04,2.106348893129874711e-04,3.127497942064629889e-04,-2.856888996271370333e-04,1.794812991507369223e-04,-2.908461503308438969e-04,-4.913770549262431141e-04,-9.027936966890900321e-04,-1.999828613034196150e-04,3.134728160587561840e-05,4.064399801783492687e-04,3.567075362133537603e-05,-1.243128524039335554e-04,-1.673410453808869239e-04,3.838494023493728576e-04,-2.137396589941411922e-04,-5.948619605194859113e-04,3.624181387870732901e-04,-1.555235004450184077e-05,-3.196436455089061361e-04,-5.967788113144395241e-04,2.266857625001526605e-04,-1.136868841551463530e-05,2.406021397616798206e-04,-5.799777367713934272e-04,2.528750669886212004e-04,-2.167799084729610357e-04,5.773046757648998221e-04,3.108257535862491002e-04,1.472941704760328836e-04,3.623039795833497292e-04
